t,ax,ay,az,wx,wy,wz
44.74287891,-0.42460853,-2.97958052,-7.51117841,13.88771766,0.27957319,-0.02194153
44.75407737,-0.57834610,-2.85512630,-7.60634929,13.85961786,0.26735588,0.00371481
44.76526940,-0.58566693,-2.78923877,-7.56974511,13.84984402,0.26246896,0.01471039
44.77646142,-0.46853355,-2.65014287,-7.67955766,13.84495710,0.25025166,0.02814942
44.78765345,-0.58566693,-2.78923877,-7.42332837,13.82785287,0.24169954,0.03059288
44.79884547,-0.43925020,-2.78923877,-7.41600754,13.80586172,0.21115628,0.05380576
44.81004524,-0.52710024,-2.80388044,-7.51117841,13.79608788,0.20626936,0.05747095
44.82124501,-0.33675849,-2.96493885,-7.29155331,13.78875749,0.18794340,0.06113615
44.83244479,-0.33675849,-2.86976797,-7.18906160,13.77043154,0.17450437,0.07213172
44.84364456,-0.51977940,-2.59157618,-7.24030746,13.75454904,0.14884803,0.06724480
44.85486501,-0.59298777,-2.87708881,-7.33547833,13.74599693,0.13785245,0.06480134
44.86608547,-0.52710024,-2.50372614,-7.21102411,13.73255789,0.11586130,0.06480134
44.87730592,-0.60030861,-2.72335124,-7.19638244,13.72278405,0.10242227,0.05869268
44.88852638,-0.46853355,-2.78191793,-7.06460738,13.71056674,0.07676593,0.04525365
44.89971614,-0.57102526,-2.67210538,-7.18174076,13.70323636,0.07065728,0.03792327
44.91090590,-0.65155446,-2.74531375,-7.18174076,13.68735387,0.05721824,0.02937115
44.92209566,-0.55638359,-2.71603040,-7.15245742,13.67513656,0.05110959,0.00982347
44.93328542,-0.55638359,-2.72335124,-7.09389072,13.65681060,0.04377920,0.00004962
44.94448292,-0.62227112,-2.89173048,-6.89622813,13.64825849,0.03400536,-0.01949807
44.95568043,-0.57834610,-2.82584295,-7.02800319,13.63359772,0.03522709,-0.03782402
44.96687794,-0.60762944,-2.79655960,-7.11585323,13.62382388,0.03767055,-0.05370652
44.97807544,-0.65887530,-2.80388044,-7.05728654,13.60305446,0.04377920,-0.08302805
44.98929721,-0.60762944,-2.75995542,-7.07192821,13.59450235,0.04988786,-0.08669324
45.00051898,-0.68083781,-2.70870956,-7.08656989,13.58106331,0.05966170,-0.10135401
45.01174074,-0.63691279,-2.77459709,-6.96943650,13.57373293,0.06699208,-0.11112785
45.02296251,-0.71012116,-2.76727626,-6.96211566,13.56273736,0.09387015,-0.13067554
45.03415298,-0.79797120,-2.68674705,-7.06460738,13.56151563,0.10364400,-0.13678419
45.04534346,-0.77600869,-2.64282203,-7.04996570,13.56151563,0.12074822,-0.14167111
45.05653393,-0.73208367,-2.85512630,-6.88158646,13.54929832,0.13174380,-0.15511015
45.06772441,-0.65887530,-2.79655960,-7.03532403,13.54074621,0.16350879,-0.15266669
45.07893670,-0.76136701,-2.73067207,-7.14513658,13.53830275,0.18061302,-0.15755361
45.09014899,-0.79797120,-2.78923877,-7.26959080,13.53830275,0.19405205,-0.15633188
45.10136127,-0.74672534,-2.60621785,-7.10121156,13.54074621,0.20749109,-0.15022323
45.11257356,-0.80529203,-2.69406789,-7.05728654,13.52608544,0.23314743,-0.12945381
45.12377328,-0.67351697,-2.79655960,-7.22566578,13.51508987,0.25391685,-0.12823208
45.13497299,-0.57102526,-2.62818036,-6.96211566,13.51142468,0.26369069,-0.11723650
45.14617270,-0.70280032,-2.75995542,-7.14513658,13.51386814,0.27102107,-0.10868439
45.15737242,-0.56370442,-2.83316379,-6.96211566,13.50775949,0.28079492,-0.08913670
45.16855091,-0.56370442,-2.84780546,-7.10121156,13.49798564,0.29179049,-0.07691940
45.17972940,-0.51245857,-2.64282203,-7.07924905,13.49187699,0.29789914,-0.05981517
45.19090790,-0.57834610,-2.83316379,-7.05728654,13.48210315,0.29545568,-0.04515441
45.20208639,-0.47585438,-2.67210538,-7.15977825,13.48332488,0.28812530,-0.01338941
45.21330464,-0.47585438,-2.76727626,-7.29155331,13.47232930,0.28690357,0.00127135
45.22452289,-0.57102526,-2.70870956,-7.10853240,13.47110757,0.28079492,0.00982347
45.23574114,-0.38800434,-2.73067207,-7.03532403,13.46499892,0.27346453,0.03303634
45.24695939,-0.54174191,-2.51836781,-7.13781574,13.44789469,0.25391685,0.05014057
45.25816339,-0.60030861,-2.76727626,-6.91086981,13.43934258,0.24169954,0.05624922
45.26936740,-0.52710024,-2.54033032,-6.97675734,13.43445566,0.22826051,0.06724480
45.28057140,-0.41728769,-2.81120128,-6.83034060,13.42101662,0.21482147,0.07701864
45.29177541,-0.58566693,-2.60621785,-6.98407817,13.40269066,0.18183475,0.09045768
45.30295241,-0.39532518,-2.76727626,-6.77177391,13.39536028,0.17083917,0.08679249
45.31412941,-0.60030861,-2.59889701,-6.93283232,13.38680817,0.15006976,0.08923595
45.32530642,-0.46853355,-2.73799291,-6.86694479,13.37825605,0.14029591,0.08679249
45.33648342,-0.51245857,-2.65746371,-6.89622813,13.35748664,0.09875708,0.08068383
45.34769320,-0.65887530,-2.56961367,-6.97675734,13.34160414,0.09020496,0.06724480
45.35890299,-0.51977940,-2.68674705,-6.84498228,13.32816511,0.06943554,0.07213172
45.37011278,-0.74672534,-2.54033032,-6.71320722,13.32083472,0.05966170,0.05869268
45.38132256,-0.60030861,-2.60621785,-6.65464052,13.30495223,0.03644882,0.04036673
45.39251631,-0.68815865,-2.67210538,-6.86694479,13.29517838,0.02667498,0.02692769
45.40371007,-0.51245857,-2.50372614,-6.68392387,13.29029146,0.02423152,0.01104520
45.41490382,-0.72476283,-2.70138873,-6.66928220,13.28296108,0.02178806,-0.00361557
45.42609757,-0.67351697,-2.47444279,-6.66196136,13.26585685,0.01567940,-0.03293710
45.43729204,-0.69547948,-2.74531375,-6.58875299,13.25241782,0.00834902,-0.04637614
45.44848651,-0.67351697,-2.61353869,-6.74981140,13.24386570,0.01323594,-0.06225863
45.45968097,-0.60030861,-2.56229283,-6.58875299,13.23653532,0.01690113,-0.07814113
45.47087544,-0.71744199,-2.61353869,-6.66196136,13.20843552,0.03034017,-0.10379747
45.48210293,-0.76136701,-2.67942622,-6.68392387,13.20232687,0.04011401,-0.11112785
45.49333042,-0.66619614,-2.67210538,-6.68392387,13.19010956,0.05110959,-0.12945381
45.50455791,-0.71744199,-2.66478454,-6.63267801,13.19133129,0.06821381,-0.13434073
45.51578540,-0.75404618,-2.70870956,-6.72784889,13.16200976,0.09264842,-0.15388842
45.52695793,-0.95170877,-2.54765116,-6.80837809,13.15101419,0.10486573,-0.15999707
45.53813046,-0.78332952,-2.62085952,-6.62535718,13.14612726,0.12563515,-0.15999707
45.54930300,-0.73940450,-2.63550120,-6.63267801,13.14001861,0.14151764,-0.16121880
45.56047553,-0.78332952,-2.70138873,-6.69124471,13.13390996,0.17083917,-0.17099264
45.57169378,-0.68815865,-2.67210538,-6.69856554,13.13757515,0.18916513,-0.16732745
45.58291203,-0.81261287,-2.55497199,-6.60339467,13.12902304,0.20504763,-0.16366226
45.59413028,-0.82725454,-2.46712195,-6.61803634,13.11924919,0.22215185,-0.15999707
45.60534853,-0.69547948,-2.74531375,-6.55946965,13.12047092,0.25391685,-0.13800592
45.61653602,-0.66619614,-2.64282203,-6.87426562,13.10825362,0.26124723,-0.12578862
45.62772352,-0.62959195,-2.59889701,-6.65464052,13.10581016,0.27102107,-0.11845823
45.63891101,-0.75404618,-2.51104697,-6.80837809,13.10458843,0.27835146,-0.11357131
45.65009850,-0.57102526,-2.59157618,-6.50822379,13.09725805,0.30034260,-0.08424978
45.66129601,-0.57834610,-2.50372614,-6.68392387,13.09237112,0.30522953,-0.07569767
45.67249352,-0.53442108,-2.57693450,-6.65464052,13.08259728,0.30767299,-0.05737171
45.68369102,-0.49781689,-2.49640530,-6.74981140,13.08748420,0.30034260,-0.03660229
45.69488853,-0.62227112,-2.50372614,-6.71320722,13.07893209,0.29789914,-0.00239384
45.70611352,-0.44657104,-2.56229283,-6.56679048,13.06915824,0.29912087,0.00371481
45.71733850,-0.43925020,-2.49640530,-6.71320722,13.07404517,0.29056876,0.02692769
45.72856349,-0.51245857,-2.51104697,-6.77909475,13.06304959,0.28323838,0.03792327
45.73978847,-0.42460853,-2.68674705,-6.54482797,13.06427132,0.25513858,0.05380576
45.75097495,-0.50513773,-2.54033032,-6.76445307,13.05938440,0.24658646,0.07579691
45.76216143,-0.40264602,-2.68674705,-6.69856554,13.04594537,0.22948224,0.07946210
45.77334791,-0.40996685,-2.46712195,-6.64731969,13.03494979,0.21115628,0.08312729
45.78453439,-0.51977940,-2.50372614,-6.53750714,13.02028903,0.18061302,0.10511844
45.79572439,-0.40996685,-2.49640530,-6.57411132,13.01784556,0.16717398,0.09778806
45.80691439,-0.47585438,-2.43783861,-6.47894044,13.00562826,0.14518283,0.10145325
45.81810439,-0.53442108,-2.54033032,-6.49358212,12.98852403,0.12807861,0.10023152
45.82929438,-0.55638359,-2.45248028,-6.59607383,12.97019808,0.08898323,0.10023152
45.84048712,-0.47585438,-2.46712195,-6.45697793,12.97630673,0.08165285,0.07946210
45.85167986,-0.46853355,-2.56229283,-6.35448622,12.96408942,0.06454862,0.07579691
45.86287260,-0.53442108,-2.73067207,-6.43501542,12.95309385,0.05599651,0.06113615
45.87406534,-0.57102526,-2.63550120,-6.47894044,12.93476789,0.02667498,0.04403192
45.88527411,-0.43192936,-2.54033032,-6.42769459,12.92377232,0.01323594,0.04158846
45.89648288,-0.59298777,-2.68674705,-6.36912789,12.91277674,0.01567940,0.01837558
45.90769166,-0.55638359,-2.59889701,-6.42769459,12.90055944,0.00590556,0.00738000
45.91890043,-0.60030861,-2.61353869,-6.27395702,12.88712040,0.00346210,-0.02560672
45.93010741,-0.76136701,-2.42319693,-6.45697793,12.87612483,0.00590556,-0.04271094
45.94131440,-0.59298777,-2.74531375,-6.22271116,12.86268579,-0.00264655,-0.05981517
45.95252138,-0.65155446,-2.60621785,-6.31788204,12.85169022,0.00834902,-0.07691940
45.96372837,-0.62959195,-2.71603040,-6.35448622,12.83336426,0.02056633,-0.10746266
45.97494191,-0.64423363,-2.62085952,-6.46429877,12.82969907,0.02545325,-0.11112785
45.98615545,-0.70280032,-2.46712195,-6.30324036,12.81748177,0.03644882,-0.12823208
45.99736899,-0.73940450,-2.55497199,-6.42769459,12.81381657,0.05355305,-0.13800592
46.00858253,-0.74672534,-2.53300948,-6.34716538,12.78693850,0.07920939,-0.16121880
46.01976150,-0.81993371,-2.59889701,-6.20806949,12.77594293,0.08898323,-0.15999707
46.03094047,-0.81993371,-2.41587610,-6.36912789,12.77227774,0.11097438,-0.17099264
46.04211944,-0.71012116,-2.40855526,-6.34716538,12.76861255,0.12930034,-0.17465784
46.05329841,-0.70280032,-2.49640530,-6.39109040,12.75883870,0.15984360,-0.17954476
46.06449842,-0.71744199,-2.58425534,-6.42769459,12.74784313,0.18183475,-0.17587957
46.07569844,-0.71744199,-2.59157618,-6.28859869,12.73196063,0.20138244,-0.17099264
46.08689845,-0.76868785,-2.48176363,-6.25199451,12.73196063,0.21848666,-0.15633188
46.09809846,-0.68083781,-2.32070522,-6.40573208,12.71485641,0.24292127,-0.14533630
46.10928994,-0.72476283,-2.59889701,-6.37644873,12.70263910,0.24902992,-0.12456689
46.12048143,-0.61495028,-2.35730940,-6.31788204,12.69653045,0.26246896,-0.11601477
46.13167292,-0.68815865,-2.50372614,-6.15682363,12.68920007,0.27712973,-0.10990612
46.14286441,-0.50513773,-2.43783861,-6.28859869,12.66965238,0.29056876,-0.08913670
46.15409291,-0.51977940,-2.45980112,-6.20074865,12.65865680,0.29301222,-0.07203248
46.16532141,-0.58566693,-2.43051777,-6.21539032,12.65621334,0.29179049,-0.06103690
46.17654991,-0.54906275,-2.32070522,-6.34716538,12.64521777,0.29545568,-0.04026748
46.18777841,-0.51245857,-2.34998857,-6.17146530,12.62200489,0.29301222,-0.00972422
46.19896066,-0.44657104,-2.38659275,-6.17146530,12.61956143,0.28568184,0.00493654
46.21014291,-0.44657104,-2.40123442,-6.09093610,12.61467451,0.28079492,0.01715385
46.22132516,-0.47585438,-2.32070522,-6.12021945,12.59634855,0.27224280,0.02937115
46.23250741,-0.55638359,-2.18160932,-6.15682363,12.59023990,0.24902992,0.05869268
46.24372768,-0.46853355,-2.40123442,-6.09093610,12.58168778,0.24047781,0.06602307
46.25494796,-0.49049606,-2.39391359,-6.01040690,12.57069221,0.22459532,0.08068383
46.26616824,-0.46853355,-2.41587610,-6.04701108,12.56702702,0.20749109,0.08312729
46.27738851,-0.43192936,-2.31338438,-5.99576522,12.55236625,0.18061302,0.09656633
46.28855777,-0.46853355,-2.37195108,-6.03236941,12.54625760,0.15373495,0.09656633
46.29972702,-0.40264602,-2.43051777,-6.01040690,12.53404030,0.14151764,0.10389671
46.31089628,-0.40996685,-2.29874271,-6.09825694,12.53159683,0.12563515,0.10023152
46.32206553,-0.49049606,-2.46712195,-5.98844439,12.51327088,0.09020496,0.08312729
46.33329803,-0.40996685,-2.41587610,-5.89327351,12.50960569,0.07920939,0.08434902
46.34453052,-0.47585438,-2.28410104,-5.96648188,12.50471876,0.06577035,0.07946210
46.35576302,-0.55638359,-2.42319693,-6.03236941,12.49494492,0.05110959,0.05747095
46.36699551,-0.57834610,-2.35730940,-6.02504857,12.49250146,0.03156190,0.04158846
46.37817228,-0.57834610,-2.22553434,-6.14950279,12.49127973,0.02178806,0.02937115
46.38934904,-0.46121271,-2.40123442,-6.01040690,12.48883627,0.01812286,0.01348866
46.40052581,-0.55638359,-2.29142187,-5.84202766,12.48394935,0.00834902,0.00127135
46.41170257,-0.62227112,-2.32802606,-5.93719853,12.48272762,0.00468383,-0.02927191
46.42290580,-0.60030861,-2.50372614,-5.96648188,12.47906242,0.00590556,-0.04393268
46.43410903,-0.56370442,-2.45248028,-6.07629443,12.47661896,0.00712729,-0.05614998
46.44531226,-0.62959195,-2.48176363,-6.02504857,12.47173204,0.01445767,-0.07325421
46.45651549,-0.62959195,-2.53300948,-5.82006515,12.46806685,0.02789671,-0.10501920
46.46770549,-0.75404618,-2.15964681,-6.11289861,12.46073647,0.03278363,-0.10624093
46.47889549,-0.65155446,-2.40855526,-5.92255686,12.46195820,0.04744440,-0.12212343
46.49008548,-0.70280032,-2.49640530,-6.00308606,12.45707128,0.06088343,-0.13556246
46.50127548,-0.90046291,-2.19625100,-6.09825694,12.45218435,0.08776150,-0.14533630
46.51247495,-0.68083781,-2.37927191,-6.06897359,12.44607570,0.09631362,-0.15266669
46.52367443,-0.67351697,-2.48176363,-5.93719853,12.44974089,0.11830476,-0.16121880
46.53487390,-0.73940450,-2.49640530,-5.92255686,12.44729743,0.13540899,-0.16854918
46.54607338,-0.65887530,-2.32802606,-5.94451937,12.43263667,0.16717398,-0.16366226
46.55727941,-0.64423363,-2.47444279,-6.01772773,12.42652801,0.17939129,-0.16366226
46.56848544,-0.62959195,-2.45980112,-6.20074865,12.42530628,0.19405205,-0.15633188
46.57969147,-0.61495028,-2.56229283,-5.91523602,12.41553244,0.21115628,-0.15144496
46.59089750,-0.55638359,-2.43783861,-5.90791519,12.39476302,0.23559089,-0.14167111
46.60210651,-0.71012116,-2.36463024,-6.06897359,12.39354129,0.24414300,-0.12090170
46.61331552,-0.61495028,-2.43783861,-5.96648188,12.38621091,0.25636031,-0.11723650
46.62452453,-0.57102526,-2.37195108,-5.73221511,12.37643706,0.26735588,-0.10868439
46.63573354,-0.64423363,-2.24017602,-6.02504857,12.36299803,0.27712973,-0.08058459
46.64693028,-0.55638359,-2.25481769,-5.94451937,12.35200245,0.28690357,-0.07936286
46.65812701,-0.57102526,-2.38659275,-6.12021945,12.33856342,0.28812530,-0.05370652
46.66932374,-0.50513773,-2.37927191,-5.82738598,12.33489823,0.28690357,-0.03904575
46.68052047,-0.46853355,-2.38659275,-5.90791519,12.32390265,0.27590800,-0.01094595
46.69171673,-0.54906275,-2.13768430,-6.01772773,12.31779400,0.28079492,0.00860174
46.70291299,-0.50513773,-2.24749685,-5.84202766,12.30802016,0.26613415,0.02081904
46.71410924,-0.39532518,-2.24749685,-5.88595268,12.30557670,0.26002550,0.02570596
46.72530550,-0.30747514,-2.36463024,-5.73953594,12.28480728,0.24780819,0.05136230
46.73650324,-0.46121271,-2.10840096,-5.88595268,12.28236382,0.22948224,0.06113615
46.74770099,-0.41728769,-2.11572179,-5.97380271,12.27136824,0.21482147,0.07457518
46.75889874,-0.47585438,-2.35730940,-5.85666933,12.26281613,0.19771724,0.07213172
46.77009648,-0.40996685,-2.14500514,-5.76149845,12.25426402,0.17206090,0.09045768
46.78129721,-0.39532518,-2.26945936,-5.83470682,12.25548575,0.15984360,0.09534460
46.79249793,-0.41728769,-2.19625100,-5.84934849,12.24082498,0.14518283,0.08679249
46.80369866,-0.37336267,-2.16696765,-5.62972339,12.23593806,0.12441342,0.09290114
46.81489938,-0.46121271,-2.29142187,-5.82738598,12.22249902,0.09020496,0.08557076
46.82613117,-0.51245857,-2.22553434,-5.76881929,12.21639037,0.07920939,0.08068383
46.83736295,-0.49049606,-2.13036347,-5.73953594,12.20417307,0.06943554,0.06724480
46.84859473,-0.52710024,-2.32070522,-5.92987769,12.20295134,0.05966170,0.06724480
46.85982651,-0.44657104,-2.22553434,-5.75417762,12.18462538,0.02911844,0.04403192
46.87099272,-0.57834610,-2.25481769,-5.64436507,12.17851673,0.02178806,0.03914500
46.88215894,-0.62227112,-2.27678020,-5.68829009,12.17607327,0.01445767,0.02081904
46.89332515,-0.51977940,-2.37195108,-5.72489427,12.16752115,0.00957075,0.01471039
46.90449136,-0.64423363,-2.07179677,-5.73221511,12.15652558,0.00224037,-0.02438499
46.91569465,-0.64423363,-2.33534689,-5.65900674,12.16263423,0.00224037,-0.03049364
46.92689794,-0.71744199,-2.35730940,-5.51259001,12.15652558,0.00224037,-0.05004133
46.93810123,-0.63691279,-2.34998857,-5.62972339,12.15774731,0.00468383,-0.05737171
46.94930452,-0.70280032,-2.29874271,-5.67364841,12.15530385,0.01567940,-0.08547151
46.96052802,-0.82725454,-2.22553434,-5.60776088,12.14797346,0.02545325,-0.10501920
46.97175151,-0.66619614,-2.12304263,-3.91664761,12.14797346,0.02911844,-0.11357131
46.98297501,-0.65887530,-2.39391359,-5.69561092,12.14675173,0.04255747,-0.12334516
46.99419850,-0.73940450,-2.33534689,-7.48921590,12.14430827,0.06577035,-0.13922765
47.00539547,-0.62227112,-2.25481769,-5.73221511,12.14186481,0.08653977,-0.15388842
47.01659244,-0.90046291,-2.25481769,-5.43938164,12.14186481,0.09631362,-0.15633188
47.02778941,-0.89314207,-1.91805921,-6.92551148,12.13819962,0.10730919,-0.15877534
47.03898638,-0.80529203,-2.64282203,-5.74685678,12.12720405,0.14518283,-0.15999707
47.05015916,-0.65887530,-2.12304263,-5.90059435,12.12598232,0.15984360,-0.16244053
47.06133193,-0.66619614,-2.27678020,-5.68096925,12.12842578,0.17206090,-0.16366226
47.07250470,-0.69547948,-2.26213853,-5.84934849,12.12353886,0.18305648,-0.16244053
47.08367747,-0.64423363,-2.52568865,-5.76881929,12.11865193,0.21848666,-0.15144496
47.09490699,-0.62959195,-2.26945936,-5.74685678,12.11865193,0.22948224,-0.14289284
47.10613650,-0.62959195,-2.26213853,-5.68096925,12.11009982,0.24292127,-0.12456689
47.11736602,-0.57102526,-2.43783861,-5.88595268,12.11498674,0.25025166,-0.11723650
47.12859553,-0.57102526,-2.30606355,-5.60776088,12.10887809,0.27224280,-0.10624093
47.13979626,-0.65887530,-2.26945936,-5.84202766,12.10643463,0.27957319,-0.09402362
47.15099698,-0.55638359,-2.26213853,-5.76881929,12.10643463,0.28079492,-0.07081075
47.16219771,-0.52710024,-2.00590924,-5.76149845,12.10276944,0.28812530,-0.06592382
47.17339844,-0.54174191,-2.21089267,-5.89327351,12.09055213,0.28812530,-0.03049364
47.18457717,-0.46853355,-2.28410104,-5.68096925,12.07589137,0.28934703,-0.01827634
47.19575590,-0.49781689,-2.29874271,-5.68829009,12.08444348,0.28568184,-0.00239384
47.20693463,-0.51245857,-2.05715510,-5.72489427,12.07466964,0.27835146,0.01104520
47.21811336,-0.50513773,-2.10108012,-5.73221511,12.06245233,0.26979934,0.03303634
47.22941387,-0.35872100,-2.24017602,-5.68096925,12.05023503,0.25147339,0.05136230
47.24071437,-0.50513773,-2.26213853,-5.62240256,12.05023503,0.24414300,0.05624922
47.25201488,-0.54906275,-2.23285518,-5.78346096,12.04046118,0.23681262,0.05747095
47.26331538,-0.47585438,-2.24017602,-5.60776088,12.02457869,0.20871282,0.07946210
47.27443641,-0.42460853,-2.19625100,-5.51259001,12.01480484,0.19405205,0.09412287
47.28555745,-0.40264602,-2.14500514,-5.62972339,12.01480484,0.17206090,0.10389671
47.29667848,-0.43925020,-2.29142187,-5.75417762,12.00869619,0.16228706,0.10511844
47.30779952,-0.49781689,-2.16696765,-5.68829009,11.99037023,0.12807861,0.10023152
47.31900001,-0.39532518,-2.23285518,-5.61508172,11.98426158,0.11586130,0.09900979
47.33020049,-0.43192936,-2.21821351,-5.45402331,11.97815293,0.09631362,0.10389671
47.34140098,-0.51977940,-2.13036347,-5.60776088,11.98181812,0.08287458,0.09412287
47.35260147,-0.43925020,-2.03519259,-5.54187335,11.95249659,0.06088343,0.07824037
47.36380273,-0.50513773,-2.20357183,-5.51259001,11.95494005,0.04377920,0.07213172
47.37500399,-0.45389187,-2.21089267,-5.43206080,11.94150101,0.03400536,0.05624922
47.38620526,-0.64423363,-2.21089267,-5.57115670,11.94272274,0.02300979,0.05014057
47.39740652,-0.57834610,-2.27678020,-5.41009829,11.93294890,0.00346210,0.02692769
